ep_id,name,country,group,section_a_items,section_c_items,section_a_count,section_c_count,pdf_path
270719,Martin GÜNTHER,Germany,The Left group in the European Parliament - GUE/NGL,Mitglied des Präsidiums des Parteirats (vorher Bundesausschuss) || Wissenschaftlicher Mitarbeiter&Büroleiter eines Mitglieds des Bundestages (Gehalt für || 74124 || Wissenschaftlicher Mitarbeiter&Büroleiter eines Mitglieds des Bundestages (Gehalt für || 67283 || Wissenschaftlicher Mitarbeiter&Büroleiter eines Mitglieds des Bundestages (Gehalt für || 67339 || Mitglied des Stadtvorstandes Die Linke Bernau || Mitglied des Landesvorstandes Die Linke BrandenburgXDE,Mitglied des Präsidiums des Parteirates Die Linke || Finanzrevisor Europäische Linke,9,2,declarations/270719_Martin_GÜNTHER.pdf
256803,Maria GUZENINA,Finland,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,Member of the Finnish Parliament 7500 || Vice Chair of ESPOO City Council 2000 || Vice Chair of the Länsi-Uudenmaan aluehallitus1000 || Board Member KAKS Kunnallisalan kehittämissäätiö4000,Vice Chair of ESPOO City Council 2000 || Vice Chair of the Länsi-Uudenmaan aluehallitus1000 || Board Member KAKS Kunnallisalan kehittämissäätiö4000,4,3,declarations/256803_Maria_GUZENINA.pdf
96830,Enikő GYŐRI,Hungary,Patriots for Europe Group,"Európai Parlamenti képviselő nyilvános információHavonta || Tudományos munkatárs - Nemzeti Közszolgálati Egyetem, Európa-tanulmányok Tanszék304500 || Felkészítő képzés az uniós magyar elnökségről tisztviselőknek - Nemzeti Közszolgálati Egyetem580000 || Magyar Külügyi Intézet Nonprofit Zártkörűen Működő Részvénytársaság felügyelő bizottságának tagja || Magyar Polgári Együttműködés Egyesület tagja, illetve 2024. január 1-től elnöke || Magyarország Barátai Alapítvány kuratóriumi tagjaXHU","Magyar Külügyi Intézet Nonprofit Zártkörűen Működő Részvénytársaság felügyelő bizottságának tagja || Magyar Polgári Együttműködés Egyesület tagja, illetve 2024. január 1-től elnöke || Magyarország Barátai Alapítvány kuratóriumi tagjaXHU",6,3,declarations/96830_Enikő_GYŐRI.pdf
23816,András GYÜRK,Hungary,Patriots for Europe Group,"Európai parlamenti képviselő Nyilvánosan elérhető információHavonta || Stratégiai igazgató, Fidesz || Párttag, Fidesz XHU","Párttag, Fidesz || Stratégiai igazgató, Fidesz XHU",3,2,declarations/23816_András_GYÜRK.pdf
256985,Michalis HADJIPANTELA,Cyprus,Group of the European People's Party (Christian Democrats),"Minister of Health of Cyprus-01.07.2021-28.02.2023108508 || Director and employee, HMI and Partners Limited. 01.07.2023-15.07.20247000 || Providing consultancy services, HMI and Partners Limited UK5000 || Non-executive Director, Argus Management Limited5000 || Member ICAEW || Member Institute of Chartered Accountants of Cyprus || Member Association of International Accountants (AIA)XEN","Non-executive Director, Argus Management Limited (until 30 November 2024)5000 || Member ICAEW || Member Institute Certified Public Accountants of Cyprus || Member Association of International AccountantsXEN",7,4,declarations/256985_Michalis_HADJIPANTELA.pdf
197444,Svenja HAHN,Germany,Renew Europe Group,"Mitglied des Europäischen Parlaments Öffentliche Informationmonatlich || V orstandsmitglied FDP Hamburg (April 2017 - Mai 2022) || kooptiertes V orstandsmitglied FDP Hamburg || Mitglied Landesfachausschuss ""Europa und Internationale Politik"" des Landesverbandes FDP Hamburg (seit April 2016) || 1. Vize-Präsidentin (September 2020 - September 2022) - European Liberal Forum ELF || V orstandsmitglied (Oktober 2021 - Juni 2023) - LYMEC Alumni Network || V orsitzende des Bundesfachausschuss ""Internationale Politik"" (seit Mai 2022) - FDP || Vize-Präsidentin (seit Juni 2022) - ALDE Partei || Gast im Bundesvorstand (seit April 2023) - FDP || Gast im Präsidium (seit September 2023) - FDP HamburgXDE","kooptiertes V orstandsmitglied FDP Hamburg || Mitglied Landesfachausschuss ""Europa und Internationale Politik"" des FDP Landesverbandes Hamburg (seit 2016) || V orsitzende des Bundesfachausschuss ""Internationale Politik"" (seit Mai 2022) - FDP || Vize-Präsidentin (seit Juni 2022) - ALDE Partei || Gast im Bundesvorstand (seit April 2023) - FDP || Gast im Präsidium (seit September 2023) - FDP HamburgXDE",10,6,declarations/197444_Svenja_HAHN.pdf
198176,Roman HAIDER,Austria,Patriots for Europe Group,Mitglied des Europäischen Parlaments öffentliche Informationmonatlich || Geschäftsführer der VMC Huemer & Haider GmbH || Geschäftsführer des FPÖ Seminarhotels Gasthof Redltalhof || Obmannstellvertreter des ÖTB Turnvereines Aschach 1905 || Obmannstellvertreter der p.c.B! Donauhort zu Aschach || Finanzreferent der FPÖ Oberösterreich,Geschäftsführer der VMC Huemer & Haider GmbH || Obmannstellvertreter des ÖTB Turnvereines Aschach 1905 || Obmannstellverteter der p.c.B! Donauhort zu Aschach || Finanzreferent der FPÖ Oberösterreich,6,4,declarations/198176_Roman_HAIDER.pdf
197514,Andrzej HALICKI,Poland,Group of the European People's Party (Christian Democrats),Poseł do Parlamentu Europejskiego informacja publicznamiesięczniePL,,1,0,declarations/197514_Andrzej_HALICKI.pdf
257033,Niels Flemming HANSEN,Denmark,Group of the European People's Party (Christian Democrats),Medejerskab Holst sko || Medejerskab Holst Holding || Medlem af folketinget i Danmark 718224,,3,0,declarations/257033_Niels_Flemming_HANSEN.pdf
256912,Rima HASSAN,France,The Left group in the European Parliament - GUE/NGL,Membre di Comité de préfiguration- Initiative Marianne pour les défenseurs des droits de l'homme || Membre du conseil d'administration - Médecins sans Frontieres || Rapporteur á la Cour National du Droit d'Asile2756 || Membre du l'Oréal Global Diversity Equity & Inclusion Advisory Board (6 mois)5000 || Présidente et fondatrice de l'observatoire des Camps de Réfugiés (ONG) || Codirectrice Séminaire droit International et comparé en Méditerranée et Moyen-Orient179 || Membre du comité d'experts de l'Observatoire de l'integration et l'acces aux droits des migrantsXFR,,7,0,declarations/256912_Rima_HASSAN.pdf
256842,Gerald HAUSER,Austria,Patriots for Europe Group,Mitglied des Österreichischen Parlaments 9800 || Eigentümer - Landhaus Kaulfuss,,2,0,declarations/256842_Gerald_HAUSER.pdf
96752,Martin HÄUSLING,Germany,Group of the Greens/European Free Alliance,Mitglied des Europäischen Parlaments Öffentliche Informationmonatlich || Landwirtschaft - Teilhabe an der GbR Kellerwaldhof10000,,2,0,declarations/96752_Martin_HÄUSLING.pdf
197646,Mircea-Gheorghe HAVA,Romania,Group of the European People's Party (Christian Democrats),Membru al Parlamentului European Informații publice LunarRO,,1,0,declarations/197646_Mircea-Gheorghe_HAVA.pdf
135511,Valérie HAYER,France,Renew Europe Group,Membre du Parlement Européen Information publiqueMensuelle || Présidente Association Renew Europe France || Membre du Conseil d'administration de La République Ensemble (2019 - 2023) || Membre du Bureau Exécutif de Renaissance || Trésorière de l'association Renaissance (28/03/2022-3/05/2022) || Membre de la présidence de l'association des Nouveaux EuropéensXFR,Présidente Association Renew Europe France || Membre du Bureau Exécutif de Renaissance || Membre de la présidence de l'association des Nouveaux EuropéensXFR,6,3,declarations/135511_Valérie_HAYER.pdf
125023,Anja HAZEKAMP,Netherlands,The Left group in the European Parliament - GUE/NGL,Member of European Parliament public information per maand || Ambassadeur V oedselbank Groningen || Lid Kiescollege Niet-Ingezetenen Eerste Kamer (vanaf 03/2023)325,Ambassadeur V oedselbank Groningen || Lid Kiescollege Niet-Ingezetenen Eerste Kamer325,3,2,declarations/125023_Anja_HAZEKAMP.pdf
197682,Hannes HEIDE,Austria,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Mitglied des Europäischen Parlaments Öffentliche Informationmonatlich || Aufsichtsratsvorsitzender Stellvertreter Sparkasse Salzkammergut AG1080 || Stiftungsrat Sparkasse Bad Ischl Privatstiftung540 || Obmann Der Keller - Verein fuer Kultur, Jugend und Kommunikation || V orstand Jugendverein Bad Ischl || Obmann Arbeiter-Samariter Bund Österreich Gruppe Bad Ischl || Mitglied im V orstand der Österreichischen Gesellschaft für Kulturpolitik (ÖKUPO) || Kulturreferent und Mitglied des V orstandes des Pensionistenverbandes OÖXDE","Aufsichtsratsvorsitzender der Kulturhaupstadt Bad Ischl Salzkammergut 2024 GmbH || Aufsichtsratsvorsitzender Stellvertreter Sparkasse Salzkammergut AG1590 || Kulturreferent und Mitglied des V orstandes des Pensionistenverbandes OÖ || Obmann Der Keller - Verein fuer Kultur, Jugend und Sport || V orstand Jugendverein Bad Ischl || Mitglied im V orstand der Österreichischen Gesellschaft für Kulturpolitik (ÖKUPO) || V orsitzender Stellvertreter SPÖ Ortsorganisation Bad IschlXDE",8,7,declarations/197682_Hannes_HEIDE.pdf
197800,Eero HEINÄLUOMA,Finland,Group of the Progressive Alliance of Socialists and Democrats in the European Parliament,"Member of the European Parliament public information Kuukausittain || Osuuskunta Tradekan hallitus 28700 || Tradeka Säätiön hallitus 2050 || Urheiluopistosäätiö, valtuuskunnan jäsen 350 || Helsingin seudun osuuspankki, edustajiston jäsen600 || Tuglas-seuran hallitus || Sosialistinen internationaali, varapuheenjohtaja || Rafael Paasion rahaston hoitokunta || FinnAgoran säätiön hallitus || Stadion-säätiön neuvottelukunta || SDP Historiatoimikunta || SI:n talous- ja hallintokomitea || JHL, edustqjisto 300","Osuuskunta Tradekan hallituksen puheenjohtaja28700 || Tradeka Säätiön hallitus 2050 || Urheiluopistosäätiö, valtuuskunnan jäsen 350 || Rafael Paasion rahaston hoitokunta || FinnAgoran säätiön hallitus || Stadion-säätiön neuvottelukunta || SDP Historiatoimikunta || SI:n talous- ja hallintokomitea || JHL, edustqjisto 300",13,9,declarations/197800_Eero_HEINÄLUOMA.pdf
198073,Anna-Maja HENRIKSSON,Finland,Renew Europe Group,"Medlem i Finlands riksdag 3996 || Minister i Finlands regering Justitieminister 2019-2023 Undervisningsminister 2023-202411266 || Partiordförande för Svenska Folkpartiet i Finland rp 2016-2024 || Medlem av stadsfullmäktige i Jakobstad 1997-2024Mötesarvoden betalas for de sammanträden man deltar i.Per mote || Medlem av Osterbottens landskapsfullmaktigeMötesarvoden betalas for de sammanträden man deltar i.Per mote || Svenska litteratursallskapet i Finland, medlem av finansradet || Tankesmedjan Agenda Styrgrupps ordforande 2000",Medlem av stadsfullmäktige i Jakobstad Mötesarvoden betalas for de sammanträden man deltar i.Per mote || Medlem av Osterbottens landskapsfullmaktigeMötesarvoden betalas for de sammanträden man deltar i.Per moteSV,7,2,declarations/198073_Anna-Maja_HENRIKSSON.pdf
197412,Niclas HERBST,Germany,Group of the European People's Party (Christian Democrats),Stellvertretender Landesvorsitzender Europa Union SH || Mitglied Landesvorstand CDU Schleswig- Holstein || Member of European Parliament Public Information monatlichDE,Stellvertretender Landesvorsitzender Europa Union SHXDE,3,1,declarations/197412_Niclas_HERBST.pdf
22418,Esther HERRANZ GARCÍA,Spain,Group of the European People's Party (Christian Democrats),Director General de Fondos Europeos y Relaciones con la Union Europea del Gobierno de La Rioja4895 || Profesora asociada en UNIR (Octubre 2022- Marzo 2023 y Ocbre 2023-Marzo 2024)2570 || Consultor privado autónomo (2021) 12698 || Consultor privado autónomo (2022) 22790,Miembro del Consejo de Madreperla (ONG),4,1,declarations/22418_Esther_HERRANZ_GARCÍA.pdf
124895,Krzysztof HETMAN,Poland,Group of the European People's Party (Christian Democrats),Poseł do Parlamentu Europejskiego informacja publicznamiesięcznie || Poseł na Sejm 12900 || Minister Rozwoju i Technologii 14074,,3,0,declarations/124895_Krzysztof_HETMAN.pdf
96780,Monika HOHLMEIER,Germany,Group of the European People's Party (Christian Democrats),"Mitglied des Europäischen Parlaments ""Öffentliche Information""monatlich || Mitglied des Aufsichtsrats der BayWa AG 75000 || 000 € entspricht der jährlichen Gesamtvergütung. Sie wird in 4 Tranchen von || 500 € am Ende des Quartals und in 2 Tranchen von 2500 € halbjährlich ausbezahlt. Zudem werden Reisekosten, wenn sie für die Tätigkeit anfallen, übernommen. || Stadträtin - Bad Staffelstein 400 || Mitglied des Kreistags Lichtenfels 400 || Stellvertretende V orsitzende des Stiftungsrats der Marianne Strauß Stiftung || Stellvertretende V orsitzende des Vereins zur Förderung der Marianne Strauß Stiftung || V orsitzende des V orstands der Josef und Luise Kraft Stiftung || V orsitzende des Vereins der Freunde des Klosters Waldsassen e.V . || Mitglied des Stiftungsrats des Kultur- und Begegnungszentrums des Klosters Waldsassen || V orsitzende des Vereins Bürgertreff e.V . (bis Ende 2023) || Mitglied des Stiftungsrats der Nathalie Todenhöfer Stiftung (bis 2023) || Kreisvorsitzende des Kreisverbands Lichtenfels der Europa Union (bis 2022) || Bezirksvorsitzende des Bezirksverbands Oberfranken der Europa Union (ab 2022) || kooptiertes Mitglied des Bezirksvorstands der CSU Oberfranken || kooptiertes Mitglied des Parteivorstands der CSU Bayern || kooptiertes Mitglied des Kreisvorstands der CSU Lichtenfels || Mitglied des V orstands des Wirtschaftsbeirats der Union und Co- V orsitzende des Fachausschusses EuropapolitikXDE18. Präsidentin der Europäischen Bewegung Bayern e.V . || Beirätin BSZ Blinden- und Sehbehindertenzentrum Neufahrn bei Freising GmbH || Kuratoriumsmitglied der Universität Bayreuth || Beirat des Vereins Oberfranken Offensiv e.V .XDE",Stellvertretende V orsitzende des Stiftungsrats der Marianne Strauß Stiftung || Stellvertretende V orsitzende des Vereins zur Förderung der Marianne Strauß Stiftung || V orsitzende des V orstands der Josef und Luise Kraft Stiftung für Multiple Sklerose Erkrankte || V orsitzende des Vereins der Freunde des Klosters Waldsassen e.V . || Mitglied des Stiftungsrats des Kultur- und Begegnungszentrums des Klosters Waldsassen || Kooptiertes Mitglied des CSU- Bezirksvorstands Oberfranken || Kooptiertes Mitglied des Parteivorstands der CSU Bayern || Kooptiertes Mitglied des Kreisvorstands der CSU Lichtenfels || Bezirksvorsitzende der Europa Union Oberfranken || Mitglied des V orstands des Wirtschaftsbeirats der Union und Co- V orsitzende des Fachausschusses Europapolitik || Präsidentin der Europäischen Bewegung Bayern e.V . || Beirätin BSZ Blinden- und Sehbehindertenzentrum Neufahrn bei Freising GmbH || Kuratoriumsmitglied der Universität Bayreuth || Beirat des Vereins Oberfranken Offensiv e.V .XDE,22,14,declarations/96780_Monika_HOHLMEIER.pdf
197770,Martin HOJSÍK,Slovakia,Renew Europe Group,"Member of the European Parliament Public Information Monthly || Owner of Hojsik.org s.r.o (not active company) || OZ Progresívne Slovensko, board member of NGO || Vice President of GLOBE EU",Vice President of GLOBE EU,4,1,declarations/197770_Martin_HOJSÍK.pdf
197398,Pär HOLMGREN,Sweden,Group of the Greens/European Free Alliance,Europaparlamentariker Offentlig informationMånadsvis || Författare 1000 || Enmansförtag: Spridda Skurar AB XSV,Spridda Skurar AB XSV,3,1,declarations/197398_Pär_HOLMGREN.pdf
124715,György HÖLVÉNYI,Hungary,Patriots for Europe Group,"Robert Schuman Foundation, Board Member || Európai parlamenti képviselő public information Havonta || Makovecz Campus Alapítvány felügyelőbizottsági tag || Politikai Hálózat az Értékekért Magyarország Egyesület tagja || Kereszténydemokrata Néppárt külügyi alelnök || Salkaházi Sára Alapítvány a Több Életért alapítvány kuratóriumi tagXHU","Robert Schuman Foundation, Board Member || Makovecz Campus Alapítvány felügyelőbizottsági tag || Politikai Hálózat az Értékekért Magyarország Egyesület tagja || Kereszténydemokrata Néppárt külügyi alelnök || Salkaházi Sára Alapítvány a Több Életért alapítvány kuratóriumi tagXHU",6,5,declarations/124715_György_HÖLVÉNYI.pdf
